obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
6723,12/17/2020,2020,12,17,14:20,14:58,LC,O,12,LCO12,16,ep,17.5,49,1,rocks,2
6724,12/17/2020,2020,12,17,14:20,14:58,LC,O,12,LCO12,16,ep,20,35,6,rocks,2
6725,12/17/2020,2020,12,17,14:20,14:58,LC,O,12,LCO12,16,ep,22.5,58,7,rocks,2
6726,12/17/2020,2020,12,17,14:20,14:58,LC,O,12,LCO12,16,ep,25,56,5,rocks,2
6727,12/17/2020,2020,12,17,14:20,14:58,LC,O,12,LCO12,16,ep,27.5,55,8,rocks,2
6728,12/17/2020,2020,12,17,14:20,14:58,LC,O,12,LCO12,16,ep,28.4,10,1,rocks,2
6729,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,2.5,11,1,rocks,1
6730,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,5,0,0,rocks,1
6731,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,7.5,5,1,rocks,1
6732,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,10,14,1,rocks,1
6733,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,12.5,1,0,rocks,1
6734,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,15,8,1,rocks,1
6735,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,17.5,2,0,rocks,1
6736,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,20,2,0,rocks,1
6737,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,tc,22,2,0,rocks,1
6738,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,2.5,9,1,rocks,2
6739,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,5,0,0,rocks,2
6740,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,7.5,4,0,rocks,2
6741,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,10,18,1,rocks,2
6742,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,12.5,1,0,rocks,2
6743,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,15,7,1,rocks,2
6744,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,17.5,2,1,rocks,2
6745,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,20,1,1,rocks,2
6746,12/17/2020,2020,12,17,14:23,14:37,LC,O,12,LCO12,5,sb,22,1,2,rocks,2
6747,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,ep,2.5,73,3,rocks,1
6748,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,ep,5,114,5,rocks,1
6749,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,ep,7.5,41,2,rocks,1
6750,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,ep,10,102,9,rocks,1
6751,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,ep,12.5,56,5,rocks,1
6752,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,15,48,2,rocks,1
6753,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,17.5,28,1,rocks,1
6754,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,20,84,5,rocks,1
6755,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,22.5,55,6,rocks,1
6756,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,25,38,0,rocks,1
6757,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,27.5,15,3,rocks,1
6758,12/17/2020,2020,12,17,15:11,15:29,LC,O,12,LCO12,11,jc ,28.4,5,0,rocks,1
6759,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,2.5,102,2,rocks,1
6760,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,5,66,0,rocks,1
6761,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,7.5,64,3,rocks,1
6762,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,10,124,1,rocks,1
6763,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,12.5,112,2,rocks,1
6764,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,15,176,2,rocks,1
6765,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,17.5,35,0,rocks,1
6766,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,tc,20,29,0,rocks,1
6767,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,sb,22.5,30,0,rocks,1
6768,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,sb,25,38,3,rocks,1
6769,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,sb,27.5,34,2,rocks,1
6770,12/17/2020,2020,12,17,15:20,15:39,LC,O,12,LCO12,15,sb,29,64,4,rocks,1
6771,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,ep,2.5,52,1,rocks,1
6772,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,ep,5,56,3,rocks,1
6773,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,ep,7.5,58,3,rocks,1
6774,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,ep,10,67,5,rocks,1
6775,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,ep,12.5,23,0,rocks,1
6776,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,ep,15,69,7,rocks,1
6777,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,jc ,17.5,46,3,rocks,1
6778,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,jc ,20,91,5,rocks,1
6779,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,jc ,22.5,58,5,rocks,1
6780,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,jc ,25,60,6,rocks,1
6781,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,jc ,27.5,55,3,rocks,1
6782,12/17/2020,2020,12,17,15:38,-999,LC,O,12,LCO12,12,jc ,29.5,32,1,rocks,1
6783,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,sb,2.5,45,12,rocks,1
6784,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,sb,5,45,8,rocks,1
6785,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,sb,7.5,38,5,rocks,1
6786,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,sb,10,42,6,rocks,1
6787,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,sb,12.5,50,4,rocks,1
6788,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,15,97,3,rocks,1
6789,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,17.5,64,3,rocks,1
6790,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,20,58,0,rocks,1
6791,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,22.5,103,2,rocks,1
6792,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,25,56,7,rocks,1
6793,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,27.5,78,4,rocks,1
6794,12/17/2020,2020,12,17,15:40,-999,LC,O,12,LCO12,13,tc,29.6,55,7,rocks,1
6795,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,tc,2.5,60,2,rocks,1
6796,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,tc,5,98,1,rocks,1
6797,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,sb,7.5,82,3,rocks,1
6798,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,sb,10,81,4,rocks,1
6799,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,sb,12.5,28,5,rocks,1
6800,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,15,62,3,rocks,1
6801,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,17.5,60,4,rocks,1
6802,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,20,37,2,rocks,1
6803,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,22.5,94,4,rocks,1
6804,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,25,33,2,rocks,1
6805,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,27.5,48,9,rocks,1
6806,12/17/2020,2020,12,17,15:50,16:13,LC,O,12,LCO12,14,jc ,28.7,25,4,rocks,1
6807,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,2.5,0,1,rocks,1
6808,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,5,0,0,rocks,1
6809,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,7.5,0,0,rocks,1
6810,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,10,1,0,rocks,1
6811,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,12.5,0,1,rocks,1
6812,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,15,0,0,rocks,1
6813,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,17.5,0,0,rocks,1
6814,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,20,10,0,rocks,1
6815,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,22.5,15,1,rocks,1
6816,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,25,23,3,rocks,1
6817,12/18/2020,2020,12,18,17:34,17:51,LC,O,9B,LCO9B,16,ep,27.2,16,2,rocks,1
6818,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,2.5,4,0,rocks,1
6819,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,5,0,0,rocks,1
6820,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,7.5,0,0,rocks,1
6821,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,10,0,0,rocks,1
6822,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,12.5,0,0,rocks,1
6823,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,15,0,0,rocks,1
6824,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,17.5,3,0,rocks,1
6825,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,20,14,0,rocks,1
6826,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,22.5,42,7,rocks,1
6827,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,25,16,4,rocks,1
6828,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,27.5,10,1,rocks,1
6829,12/18/2020,2020,12,18,17:34,17:45,LC,O,9B,LCO9B,17,am,27.9,0,0,rocks,1
6830,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,aj,2.5,0,0,rocks,1
6831,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,aj,5,0,0,rocks,1
6832,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,aj,7.5,2,0,rocks,1
6833,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,aj,10,0,0,rocks,1
6834,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,aj,12.5,0,0,rocks,1
6835,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,aj,15,17,2,rocks,1
6836,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,tc,17.5,58,17,rocks,1
6837,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,tc,20,28,10,rocks,1
6838,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,tc,22.5,25,1,rocks,1
6839,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,tc,25,22,2,rocks,1
6840,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,tc,27.5,21,0,rocks,1
6841,12/18/2020,2020,12,18,17:34,17:43,LC,O,9B,LCO9B,18,tc,27.8,0,0,rocks,1
6842,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,2.5,96,13,rocks,1
6843,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,5,28,3,rocks,1
6844,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,7.5,72,15,rocks,1
6845,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,10,73,14,rocks,1
6846,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,12.5,34,9,rocks,1
6847,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,15,78,14,rocks,1
6848,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,17.5,67,5,rocks,1
6849,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,20,44,2,rocks,1
6850,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,22.5,39,2,rocks,1
6851,12/18/2020,2020,12,18,14:55,15:15,LC,O,19,LCO19,7,aj,23.4,19,3,rocks,1
6852,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,2.5,37,11,rocks,1
6853,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,5,47,7,rocks,1
6854,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,7.5,35,2,rocks,1
6855,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,10,47,5,rocks,1
6856,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,12.5,65,6,rocks,1
6857,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,15,24,2,rocks,1
6858,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,17.5,52,6,rocks,1
6859,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,20,57,5,rocks,1
6860,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,8,ep,21.7,49,2,rocks,1
6861,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,2.5,41,11,rocks,1
6862,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,5,8,3,rocks,1
6863,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,7.5,16,5,rocks,1
6864,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,10,12,8,rocks,1
6865,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,12.5,23,4,rocks,1
6866,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,15,43,5,rocks,1
6867,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,17.5,26,4,rocks,1
6868,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,20,38,8,rocks,1
6869,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,22.5,24,7,rocks,1
6870,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,aj,23.3,16,2,rocks,1
6871,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,2.5,34,10,rocks,2
6872,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,5,8,2,rocks,2
6873,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,7.5,16,5,rocks,2
6874,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,10,10,12,rocks,2
6875,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,12.5,22,3,rocks,2
6876,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,15,37,10,rocks,2
6877,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,17.5,24,5,rocks,2
6878,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,20,28,8,rocks,2
6879,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,22.5,30,9,rocks,2
6880,12/18/2020,2020,12,18,16:45,16:59,LC,O,19,LCO19,9,tc,23.3,17,2,rocks,2
6881,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,2.5,74,7,rocks,1
6882,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,5,37,8,rocks,1
6883,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,7.5,51,5,rocks,1
6884,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,10,54,7,rocks,1
6885,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,12.5,34,6,rocks,1
6886,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,15,30,5,rocks,1
6887,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,17.5,41,14,rocks,1
6888,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,20,39,12,rocks,1
6889,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,22.5,25,9,rocks,1
6890,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,aj,23.1,8,0,rocks,1
6891,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,2.5,78,8,rocks,2
6892,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,5,44,8,rocks,2
6893,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,7.5,53,8,rocks,2
6894,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,10,42,12,rocks,2
6895,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,12.5,32,6,rocks,2
6896,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,15,37,4,rocks,2
6897,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,17.5,36,12,rocks,2
6898,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,20,37,13,rocks,2
6899,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,22.5,32,11,rocks,2
6900,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,10,tc,23.1,8,2,rocks,2
6901,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,2.5,28,0,rocks,1
6902,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,5,48,5,rocks,1
6903,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,7.5,43,6,rocks,1
6904,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,10,34,4,rocks,1
6905,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,12.5,30,4,rocks,1
6906,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,15,51,2,rocks,1
6907,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,ep,17.5,46,5,rocks,1
6908,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,tc,20,66,4,rocks,1
6909,12/18/2020,2020,12,18,16:15,16:49,LC,O,19,LCO19,11,tc,22.2,46,1,rocks,1
6910,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,2.5,69,5,rocks,1
6911,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,5,71,11,rocks,1
6912,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,7.5,51,4,rocks,1
6913,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,10,40,5,rocks,1
6914,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,12.5,36,10,rocks,1
6915,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,15,40,12,rocks,1
6916,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,17.5,63,6,rocks,1
6917,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,20,35,6,rocks,1
6918,12/18/2020,2020,12,18,16:23,16:43,LC,O,19,LCO19,12,am,22.3,33,2,rocks,1
6919,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,2.5,7,6,rocks,1
6920,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,5,68,11,rocks,1
6921,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,7.5,57,8,rocks,1
6922,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,10,47,5,rocks,1
6923,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,12.5,85,12,rocks,1
6924,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,15,59,8,rocks,1
6925,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,17.5,39,6,rocks,1
6926,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,20,19,4,rocks,1
6927,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,22.5,23,3,rocks,1
6928,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,am,24.3,12,2,rocks,1
6929,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,2.5,9,8,rocks,2
6930,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,5,64,12,rocks,2
6931,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,7.5,52,12,rocks,2
6932,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,10,41,4,rocks,2
6933,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,12.5,96,12,rocks,2
6934,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,15,70,8,rocks,2
6935,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,17.5,47,6,rocks,2
6936,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,20,20,4,rocks,2
6937,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,22.5,24,4,rocks,2
6938,12/18/2020,2020,12,18,14:55,15:30,LC,O,19,LCO19,13,tc,24.3,11,1,rocks,2
6939,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,aj,2.5,5,0,rocks,1
6940,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,aj,5,7,0,rocks,1
6941,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,aj,7.5,5,7,rocks,1
6942,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,aj,10,59,1,rocks,1
6943,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,tc,12.5,96,15,rocks,1
6944,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,tc,15,26,1,rocks,1
6945,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,tc,17.5,30,1,rocks,1
6946,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,tc,20,71,2,rocks,1
6947,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,tc,22.5,109,4,rocks,1
6948,12/18/2020,2020,12,18,16:00,16:15,LC,O,19,LCO19,14,tc,22.8,14,0,rocks,1
6949,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,2.5,15,1,rocks,1
6950,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,5,31,1,rocks,1
6951,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,7.5,22,4,rocks,1
6952,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,10,56,6,rocks,1
6953,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,12.5,85,7,rocks,1
6954,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,15,23,1,rocks,1
6955,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,17.5,29,5,rocks,1
6956,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,20,22,1,rocks,1
6957,12/18/2020,2020,12,18,15:20,15:43,LC,O,19,LCO19,15,am,22.1,6,1,rocks,1
6958,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,aj,2.5,27,2,rocks,1
6959,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,aj,5,56,2,rocks,1
6960,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,aj,7.5,46,8,rocks,1
6961,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,aj,10,64,7,rocks,1
6962,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,aj,12.5,16,2,rocks,1
6963,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,aj,15,17,4,rocks,1
6964,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,am,17.5,39,6,rocks,1
6965,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,am,20,12,0,rocks,1
6966,12/18/2020,2020,12,18,15:43,15:56,LC,O,19,LCO19,16,am,21.6,21,2,rocks,1
6967,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,sb,2.5,22,7,rocks,1
6968,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,sb,5,22,12,rocks,1
6969,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,sb,7.5,8,3,rocks,1
6970,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,jc ,10,9,9,rocks,1
6971,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,jc ,12.5,18,14,rocks,1
6972,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,jc ,15,26,5,rocks,1
6973,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,jc ,17.5,14,6,rocks,1
6974,12/29/2020,2020,12,29,13:20,13:45,LC,O,22,LCO22,1,jc ,19.8,0,0,rocks,1
